start	end	text
2339240	2345280	ऐसे नहीं बही जोर से बताओ लालू रबड की ने कुछ किया था क्या
2345280	2361360	जरा पीछे वाले भी बताए जोर से कुछ किया था ऐसा नहीं है लखी सराय वालोग आप अन्याय करें ओ लालू जी के साथ बिचारे बुजूर्ग आदमी को क्यों अन्याय करें इन्होंने कुछ किया है बताओ क्या किया है
2361360	2376660	मैं बताओं जोर से पुछूँगा बताना बोलना लालू जी ने किया है बताओं मैं बोलो भई चारा गोटाला किस ने किया जोर से बोलो किस ने किया
2376660	2388920	लैंड पर जोब सकेम किस ने किया होटल बेतने का गोटाला किस ने किया अलग तरह गोटाला किस ने किया
2389460	2401560	बाररहाद गोटाला किस ने किया ए बी एक्सपोर्ट का गोटाला किस ने किया आई से हधीक संपती का गोटाला किस ने किया
2401560	2426940	रे भाई ए छोटे मिया तो छोटे मिया बड़े मिया भी सुभानल लालू राबडी ने तो यहां ए गोटाले करे उनके बड़े नेता है राहुल बाबा कॉंग्रेस ने भी दस साल में बारा लाग करोड के घपले गोटाले और ब्रश्टाचार किया है
2426940	2441940	मुझे बताओ करोड़ो रूपय का ब्रश्टाचार करने वाले लालू राबडी और कॉंग्रेस बिहार का भला कर सकते हैं क्या जरा जोड से बोलो कर सकते हैं
2441940	2450220	बीस साल हो गए नितिस बबु को और नरेंदर मोदी जी को ग्यारा साल हो गए
2450220	2457560	दोनों पर चार आने का ब्रश्टाचार का आरोप नहीं लगा है
2457560	2467640	चार आने का ब्रश्टाचार पूरा पेशा गरीबों के लिए खर्च अभी अभी नितिजी ने
2469200	2482520	कि एक करोड़ 21 लाख जीवी का दिदी के बेंक अकाउंट में दस जार रुपईया डालने का काम भारतिय जनता पार्टी के नेता
2482520	2491340	नरेंद्रमोदी और नितिज कुमारी और मैं जीवी का दिदियों को बताना चाहता हूं यहां से रुकने वाला नहीं है
2491340	2505800	दस जार रुपिया आपको मिला अब आपको दो लाख तक का लॉन देने का काम एंडिये सरकार करने वाली है दो लाख रुपे का हर घर में
2505800	2522540	125 युनिट बीजली फ्री कर दी पटना में मेट्रो बंदा है यूवाओ को बेरोजगारी ब्रत्ता एक अजार प्रतिमा मिल रहा है
2522540	2544100	विद्वा पैंचन 400 से बढ़ाकर हमने 1100 किया बुजुर्गों का पैंचन 400 से बढ़ाकर 1100 किया आसा बेहने और आंगन वाडी का हमने मान दे बढ़ा है
2544100	2574100	और मोदी जी ने बिहार के विकास के लिए अठारा लाग करोड रुपया खर्चे चार लाग करोड सडक और पूल के लिए खर्चे और रेलवे में एक लाग करोड मखाना बौर्ड की स्थापना की पूणिया ऐरपोर्ट बनाया दर्भंगा एरपोर्ट बनाया दर्भंगा मे
2574100	2596700	और इंडस्ट्रियल कोरिडॉर बनाए और हजारों मेगावोर्ट बिजली के कारखाने डाले भायो बेनों इसके अलावे बिहार में आठ करोड बावन लाग गरिबों को पांच किलो अनाज हर महिना मुफ्त में देने का काम हम ने किया
2596700	2615880	87 लाग किसानों को 6,000 रुपिया प्रतिसाल देने का काम किया हमने 44 लाग घर बना कर दिये है बिहार के लिए और 33 लाग घर देने का कारेकरम चल रहा है
2615880	2638640	एक करोड 17 लाग बेनों को उजवला घैस का सिलिंडर दिया एक करोड 33 लाग सोचाले बनाए और तीन करोड 53 लाग लोगों को पांच लाग तक का पूरा इलाज का खर्चा मुफ्त में करने का काम नरेंद्रमोदी देने के
2638640	2647640	भायो बेनों यह सब तो किया है मगर मैं आज आपको कुछ और बताना चाहता हूँ
2647640	2656680	बाबर ने साड़े पांच सो साल पहले अयोध्या में रामलला का मदनीर तोड दिया
2656680	2666680	इसको मुगलों ने नहीं बनने दिया अंग्रेजों ने भी नहीं बनने दिया और कॉंग्रेस ने भी नहीं बनने दिया
2666680	2678680	नरेंद्र मोदी जी ने अयोध्या में राम मंदीर का भुंबी पुजन भी किया और प्राण प्रतिष्टा करकर जय स्रीरा
2678680	2682860	मुझे बताऊ भी ओर वालो
2682860	2687240	राम मंदिर बनना चाहिए था या नहीं बनना चाहिए था
2688200	2691680	जोर से बनो बनना चाहिए था या नहीं बनना चाहिए था
2691680	2694580	यह लालू राबड़ी کंग्रेس
2694580	2696380	सभी लोग
2696380	2699340	राम मंदिर का विरोथ कर रहे थे
2699340	2710580	मगर राम मंदिर तो बना दिया मोदी जिने अब मैं कहने आया हूँ सीता माता हमारे बिहार की बेटी है, सिहार की बेटी
2710580	2719960	और जैसा भव्य मंदीर अयोध्या में बना रहे, पुनोरा धाम में
2719960	2722640	साड़े आठ सो करोड थे
2722640	2727340	भव्य सिता-माता का मंदीर भी बनने वाला है
2727500	2732680	और मंदीर बनते ही
2732680	2737320	हम सिता-मडी से आउद्या
2737320	2740400	सीधी ट्रेन लगाने वाले है
2740400	2742860	जो आउद्या जाएगा
2742860	2744960	आउद्या से सीधा
2744960	2749320	सीता-माता का दर्शन करने अपने बिहार में आएगा
2749320	2779320	भायो बेनो ये लालू राबडी राहुल हमारे देश की संस्कृति का सन्मान ने अभी राहुल बाबा आये थे दो महिना पहले गुस पेटिया बचाओ या अत्रान का मैं लखी सराय वालों को पूछना चाहता हूं विहार की मत्ताता सुची में बंगलादेशी गुस पेटिय
2779320	2806080	लालू जी राहुल जी कान खोड़ कर सुन लो जितनी यात्रा निकालनी है निकालो बिहार से हम एक एक गुस पेठिय को चून चून कर निकालेंगे एक एक गुस पेठिया हमारे गरीबों में रोजगारी के लिए स्पर्दा करता है
2806080	2824480	गरीबों का अनाज इसमें बटवारा करता है और देश विरोधी कृत्य भी करता है बिहार की ये पवित्र भुमी पर हम घुस पेठियाओं को नहीं सहन करेंगे उनको चून चून कर निकाल दिए
2824480	2834980	लखी सराय वालों मुझे बताओ गुस पेठिया निकालने में लखी सराय वाले भाजपा के साथ है या नहीं है
2834980	2851980	जोर से बलो है या नहीं है एंडिये के साथ है या नहीं है तो आप लोगों को छे तारीकों जलपान करने से पहले मत्दान करना है
2851980	2862100	और कमल के निसान और तीर जो भी हो मसिन पर उसको बटन दबाना है
2862100	2874100	मुझे बताओ भाई कमल के निसान पर बटन दबाओगे क्या जोर से बलो दबाओगे तीर पर बटन दबाओगे
2874100	2885040	देखो लखी सराय वालो बटन जरूर दबाना मगर इतने घुसे से दबाना की बटन तो लखी सराय में दबे
2885040	2890100	उसका करंट इटली में जाकर लगे इटाली में जाकर लगे
2890100	2896960	मोदी जी का हाथ मद्बूत करोगे जोर से बोलो करोगे
2898580	2908180	निती जी का हाथ मद्बूत करोगे अमारे विजय बाबू को जिताओगे मंदल जी को जिताओगे
2908180	2929900	तो मेरे साथ दोनों हाथ उठाईए उठाईए दोनों हाथ विजाई के संकल्प की मुठी भीचे और प्रचंद आवाद से बोलिए बारत मता की वंदे वंदे जैस्री राम
2929900	2955080	जैस्री राम असोग दाम मंदीर जिसको इंद्रत दमन्वेश्वर मंदीर भी कहते हैं मैं भी वहाँ जाकर आसिरवाद लेकर आया हूं असोग दाम मंदीर को भी प्रणाम करकर मेरी बात की शुरुवाद करता हूं
2955080	2979200	बायो वेनो सुरुंगी रुसी आस्रम महारानी अस्तान बहड़िया स्तान सुर्य मंदीर बाला त्रिपुरा सुन्द्री स्तान जलब पास्तान ये सब भी को प्रणाम करकर मेरी बात की शुरुवाद करता हूं
2979200	2997200	आज मैं लखी सराया आया हूं तब बिहार के पहले मुख्यमंत्री बिहार के स्री कृष्ण बाबु को भी मन पूर्वक प्रणाम करना चाहता हूं
2997200	3008260	स्री कृष्ण बाबु ने ही 14 साल तक बिहार के विकास की नीव रखने का काम किया
3008260	3030260	स्री कृष्ण बाबु के समय में ही बिहार भारत के प्रमूख राज्यों में से एक राज्य बना जिसको आगे चल कर लालू रबडी ने जंगल राज से बरबात कर दिया जंगल राज से बरबात कर दिया
3030260	3042620	भायो बेनो 6 नवंबर को मत्ता नहें आप सभी को कमल और तीर के निसान पर बटन दबाना है
3044000	3056420	मगर आप ऐसा सोच कर मत दबाईएगा कि आपके वोट से कोई विदायक बनेगा कोई मंत्री बनेगा कोई उपमुक्य मंत्री बनेगा
3056420	3071440	आप इस समझ कर वोट दीजेगा आपका एक एक वोट निती जी और मोदी जी के नेत्रुतों में विक्सित बिहार बनाने के लिए वोट है
3071440	3101440	जंगल राज को रोकने वारा बोट है और भाईयों बेनो मैं तो जीसी जीले में जाता हूं वो सभी जीलों में कहते हैं भाई साब हमारे प्रत्यासिकों मंत्री बना देना और लखी सरायवार्णों आपको तो हमने बना बनाया उपमुक्य मंत्री आपके यहां बेद दिया
3101440	3117580	भाईयों बेनों ए लखीरी सराय का सिंदूर और गुलाल दोनों बहुत प्रसीद है प्रसीद है ना भाई अरे जोर से बोलो है ना
3117580	3127700	सिंदूर और गुलाल दोनों इस चुनाओं में बहुत महत्व पूर्ण पदार्थ थी
3127700	3143600	मैं आज आपको बताने आया हूँ ए लालू और सोनियागी की सरकार थी केंद्र में उसने इस देश में आतंकबाद के लिए
3143600	3155160	अपनी वोट बेंक के लिए लचिला स्टेंड रखा था आये दिन पाकिस्तान से आये हूए आतंकबादी
3155160	3164180	खुन खराबा करते थे अपनी धर्थी को लव लुआन करकर चले जाते थे कोई कोछ नहीं बोलता थे
3164180	3173340	2014 में आप सभी ने नरेंदर मोदी जी को ब्रदान मंत्री बनाया
3173340	3192640	और उसके बाद जीतने भी जीतने भी आतंकी हमले हुए पहले सर्जीकल स्ट्राइक की फिर एर्श्ट्राइक की और पहल गाउं में जब हमला हुआ
3192640	3205300	आप्रेशन सिंदूर करकर पाकिस्तान के घर में घुश कर अतंकीों का सफाया करें यह लखी सराई का सिंदूर
3205300	3217940	यहां क्या जो सिंदूर है वो सिर्फ सिंदूर नहीं है हमारी माता और बेहनों का सौभाग्य का निसान है
3217940	3232680	और मोदी जी ने वो यात्रियों का बद्दा लेने के लिए जो ओप्रेशन चलाया इसको ओप्रेशन सिंदूर नाम दे कर
3232680	3239700	हमारी माता बेहनों का सन्मान पूरे विश्व में बढ़ाने का काम किया है
3239700	3256180	मोदी जी के सासन में ये देश नकसलवाद मुक्त हो रहा है आतांकवाद से मुक्त हो चुका है और ब्रश्टा चार से भी मुक्त हो चुका है
3256180	3281740	भायो बेनो लखी सराई का एक एक वोट लसी सराई का एक एक वोट जंगल राज की मुक्ति नकसलवाद की समाप्ति और आतांकवाद के खिलाप द्रड अभियान के लिए कमल के फूल और तीर के निसान पर देना है
3281740	3292820	मुझे बताईए भायो बेनो आप लोग देंगे या नहीं देंगे भायो बेनो मैं आपको बताने आया हूँ
3292820	3311180	दो जार पांच के पहले पूरा बिहार जंगल राज की चटपेट में थे शारे उद्योग बंद व्यापार बंद धंदे बंद ट्रेडिंग बंद एक ही धंदा चल रहा था अपरण और फिरोती
3311180	3332820	जगन्य अत्यकांड होते थे नरसंगार होते थे खून अपरण फिरोती चरम सिमा पड़ और किसके राज में था लालू रबड़ी के राज में था या नहीं था भई बताओ दो जरा जोर से माताय बेने भी बताए था या नहीं था
3332820	3350200	मैं आपको बताना चाहता हूँ आपने नितीस बाबू के हाथ में बिहार का सासन दिया नितीस बाबू ने जंगल राज को समाप्त कर दिया
3350200	3363200	और बिहार के अंदर नए विकास की सुरुवात मैं आज आपको कह कर जाता हूँ एक और बार
3363200	3380200	एंडिये की सरकार बनाईए ये जो नीव मोदी जी और नितीस जिन्ने डाली है वो नीव पर एक बड़ी इमारत कर खड़ी करने का काम हमारी सरकार करेगी
3380200	3398200	भायो बेनों अभी अभी अभी कल राहूल बाबा है थी मोदी जी को अपमानित करने के लिए कुछ सब्द बोले मगर उन्होंने मोदी जी को अपमानित करते करते
3398200	3423380	छट मंए का पमान किया है उन्होंने कहा छट मंए की पुजा करने वाले नोटंकी करते हैं नाटक करते हैं अरे राहूल बाबा आप क्या समझो छट मंए का महत्व छट मंए के प्रतीपुरे देश की स्रद्धा आप नहीं समझ पाओगे
3423380	3427020	आपकी माता जी भी नहीं समझ पाएगी
3427020	3431660	छट मैया का अपमान करने का बदला
3431660	3436020	इस बार बिहार का एक एक वाटर देगा
3436020	3440420	और मोदी जी के लिए अब सबत बोलते हो
3440420	3443760	जरा इतियास उठा कर देख लो
