start	end	text
2757340	2768240	बिहार में सूसासन से समुरुद्ध की आत्रा अनवरत चलती रहे
2768240	2783540	इसके लिए भाजपा एंडिये के इन सभी साथियों को विदान साभा जाना जरूरी है
2783540	2797140	और इतलिए मैं आज इन सब के लिए आपके आशिरवाद मांगने के लिए आपके पास आया हूँ
2797140	2812800	मेरे पुराने साथी
2812800	2820840	मेरे मित्र राजी प्रताम मुझे भी बता रहे थे
2820840	2827800	के कई लंबे 48 गंटों से बारी दुम चल रही थी
2827800	2842960	एक तरफ दिवाली गई छट पुजा का इतना पवित्रा महत्वपुण तोहार और इतनी सारी बारी
2842960	2853100	इसके बावजुद भी छप्रा का जो माहूल मैं देख रहा हो
2853100	2867440	वो यही कह रहा है फिर एक बार NDA सरकार फिर एक बार
2867440	2880360	फिर एक बार फिर एक बार बिहार मैं फिर से सूशासन सरकार
2880360	2889860	बावी और बहनो चप्रा आना अनेक प्रेरणाओं से जुड़ने जयता है
2889860	2902860	यह धर्ती आस्ता की भी है आंदोलन की भी है और कला की भी है
2902860	2918680	इस मिट्टी में जादू है जो शब्दों को भी जिवन्त बना देती है
2918680	2938680	बिखारी ठाकोजी इसी मिट्टी की महग समाज के संगर्ष और लोग जिवन की पीड़ा को गीतों में पिरोया था
2938680	2953360	बोजपुरी और समाज की जो सेवा उन्होंने की वो आने वाली हर पीड़ी को प्रेलित करती रहेगी
2953360	2971160	साथियों मैं भी पुर्वांचल का सांस दूँ बनारसी बोलत बोलत
2971160	2980760	अब हमरा के बोजपुर में कौनों दिक्कत ना होड़ा
2980760	2989160	काफी कुछ अब समझ मैं आई गई बाद
2989160	3001260	इसलिए साथियों जब मैं बोजपुरी का सम्मान देश और दुनिया में देखता हूं
3001260	3013220	तो गर्व से शिरूचा हो जाता है अभी कुछ महिने पहले ही मैं त्रिनिनाड और टोबे
3013220	3023780	को गया था कि बहुत दूर है यह देश कि जब मैं वहाँ एरपोर्ट पर उत्रा तो लगा
3023780	3038480	या चप्रा के गाट पर हूं वहां के लोगों ने बोजपुरी चौताल से सब का स्वागत किया
3038480	3049040	और बोजपुरी से जुड़ा होने का गवराव अदभूत होता है लेकिन साथियों
3049040	3073040	मैं आपको ये भी याद दिलाना चाहता हूं कि लालटेन वाले हो पंजे वाले हो या उनके इंडी गड़बंदन के साथ ही ये लोग कैसे बिहार और बिहारियों का अपमान करते हैं
3073040	3097040	कॉंग्रेस के पंजाब के एक मुख्यमंत्री थे उन्होंने एक रेली में खुला एलान किया ये जरा सुनिये ये पंजाब के
3097040	3118040	कॉंग्रेस के मुख्यमंत्री ने मुख्यमंत्री पद पर रहते हुए ऐसा खुला एलान किया कि बिहार के लोगों को वो अपने राज पंजाब में गुसने नहीं देंगे
3118040	3136040	कॉंग्रेस के मुख्यमंत्री ने पंजाब में बासन किया और उस समय मंट पर उन्होंने तो बासन किया हमारी दरोहर उस समय मंट पर
3136040	3158040	बिहार गांधी परिवार की एक बेटी हमारी दरोहर पार्लामेंट में बैटकी है यही बिहार की आत्मा है यही बिहार की आत्मा है
3158040	3167280	बैए इन बच्चों से जो फोटो लाए ले लिजिए यह कब से हाथ उपर करके ठक जाएंगे ज़रा ले लिजिए
3171480	3183300	कि एंडिये सरकार विकास भी कि विरासत भी कि इस मंत्र पर काम कर रही है ज़रा इस पीजी के लोग यह कर लेक कर ले भई
3183300	3199300	हम दरोहर को रोजगार ते जोड रहे हैं आप काशी विश्वना धाम या अयोध्याम धाम जाईए
3199300	3217300	वहां हुए विकास के बाद स्रद्धार्वों की संख्या लगातार बढ रही है इससे रिक्षा वाले टैक्सी वाले नाव वाले
3217300	3235300	होटल वाले फिलोने बेचने वाले साडी बेचने वाले कपड़े बेचने वाले सबकी कमाई बड़ी है अब यही काम हमारी सरकार यहां
3235300	3253300	चप्रा और आसपास के इलाकों में दोर आ रही है भाजपा एंडिये सरकार यहां हरी हरनात कोरिलर बना रही है गंगा गाटों का सुंद्री करण कर रही है
3253300	3274520	आने वालों में आने वाले सालों में यहां स्रद्दालूओं के लिए अद्भुत्व विजाय होगी और साथ ही परियतन आधारित रोजगार के नए अवसर भी बनेंगे
3274520	3291860	साथियों हमारी सरकार बिहार की दरोर को कैसे रोजगार से जोड रही है इसका एक उदारण गंगा विलास कुरूज है
3291860	3312080	आपका प्यार मुझे मंजूर है लेकिन मुझे बोलने तो दीजिये आपका उत्सा मेरे सर आंखों पर
3312080	3332080	लेकिन मेरी बात आपको गरगर पहुंचानी है और इसलिए आप जितना ध्यान से सुनेंगे
3332080	3348400	आप जब बूथ में जाएंगे लोगों को बता पाएंगे साथियों कि एक कुरूज चलती है कि गंगाजी पर चलने वाला एक कुरूज
3349840	3361720	कि बनारत से बिहार होते हुए कि बंगाल तक जाता है कि आज चलिए कूज अभी मुंगेर के आसपास के इलाके में
3361720	3378040	गंगा की लहरों के साथ चलने वाला एक जहाट बक्सर से विक्रम सिला तक विहार का गव्रव दुनिया को दिखा रहा है
3378040	3389040	नदी के तड़ पर हमारी संस्कृती कैसे पली बड़ी उसके दर्शन होते हैं
3389040	3407040	साथ्यों हमारी डबल इंजिन सरकार बिहार के तिर्थों और दरोहरों की भव्यता को आधुनिक सुविदाओं से जोड रही है
3407040	3424420	लेकिन आप ये भी याद रखिए आस्ता विरोधी विकास विरोधी वोट बैंक की राजनीती और तुस्तिकर में ढुबे
3424420	3436420	आर्जेडी कॉंग्रेस के लोग गुस पैठ्यों को बचाने के सिवाए कोई काम नहीं कर सकते हैं
3436420	3447420	गुस पैठ्य उनके माईबाब बन गए है उन्होंने अपनी पूरी राजनीतिक ताकत गुस पैठ्यों को बचाने में लगाई हुई है
3447420	3453420	भाईयों बैनों आयोध्या में इतना भव्य राम मंदिर बना
3453420	3468420	500 साल के बार 500 साल का इंतजार अवीरत संगर और तब जाकर के राम मंदिर बना
3468420	3484420	और आप तो गर्व से कह सकते हैं कि छप्रा की एक बेटी स्वाती के भजन से गुनिया गुंजूठी थी
3484420	3493420	मेरी जोपड़ी के भाग आज खूल जाएंगे राम आएंगे
3493420	3505420	कितने सिंदर बोल है मेरी जोपड़ी के भाग आज खूल जाएंगे राम आएंगे
3505420	3520420	और प्रभू सिराम के दर्शन के लिए लाखो लाग लोग अयोध्या चल पड़े लेकिन साथियों
3520420	3529420	आर जेडी कॉंग्रेस के नेताओं को राम मंदिर के निर्माण दे भी परेशानी है
3529420	3539420	कि आपने कभी सुना अरे बेटे रखो में आप आप लाई यूँ अच्छी बात है कोई ले लेगा देख लिए बेटा बैठो आप
3539420	3547420	कि जराए वो किताब ले लीजे भी वह बत्ती किताब लेका ही है कि किताब ले लीजे पहुंचा दीजिए
3547420	3571420	आपने कभी यह आरजेड़ी वालों को कॉंग्रेस वालों को राम मंदिर जाते देखा क्या योद्या में
3571420	3587420	कि नहीं क्योंकि उन्हें डर है कि अगर व्यायोद्या में प्रभू स्री राम के दर्शन कर लेंगे तो उनकी वोट बेंक नाराज हो जाएगी
3587420	3606420	तुष्टी करन का गणिती बिगड़ जाएगा एक घुषपेठी यह उनके माते पर चड़ जाएंगे साथ्यों पिछले साल जनवरी में प्राण प्रतिष्टा के बाद से राम मंदिर के दर्शन के लिए
3606420	3624420	यह 6 करोड 65 लाग से जादा लोग अयोद्या जा चुके हैं यहने करीब परीब पूने दो करोड लोग अयोद्या गए हैं देश विदेश के लोग वहां पहुंचे हैं
3624420	3643400	कि देश के कोने कोने से खरीब दली पिछड़े हर कोई राम लला के दर्शन के लिए गया है और अब तोidents जब राम लला के दर्शन के लिए जाते हैं तो निसाद राज के
3643400	3650960	कि द्रसन होते हैं बालमी की जी के द्रसन होते हैं सब्री माता की द्रसन
3650960	3660980	होते हैं यह लेकिन भाई और आप अगिन जडी कॉंग्रेस कि लोगों को सि डンネル की सस में घुमने
3660980	3671180	की पुर्शत है लेकिन पांच सू साल के इंतजार के बाद जो भग्य मंदीर बना उसे sunny
3671180	3688520	देखने की इच्छा नहीं होती है जो लोग आपकी आस्था का संबान नहीं कर सकते वो कभी भी यहां आस्था के स्थलों का विकास नहीं कर सकते
3688520	3702740	और आप लोगों ने कल ही देखा है कैसे आर जेडी कॉंग्रेस ने छथी मैया का भी अपमान किया गया
3702740	3712400	साथियों बिहार का यह चुनाव यहां के नौजवान बेटे बेटियों के भविष्ट के लिए
3712400	3719960	जो पहली बार भूट देने जा रहे हैं उनके लिए बहुत महत्वपूर है
3719960	3728840	मैं सभी नौजवानों से कहना चाहता हूं सभी मतदाताओं से कहना चाहता हूं
3728840	3733380	आपको अपने वोट की ताकत पहचाननी है
3733380	3742560	मेरे नौजवान साथियों आपके माता पिता के एक वोट की ताकत क्या थी
3742560	3749640	मैं आज आपको बताना चाहता हूं आपके माता पिता के एक वोट ने
3749640	3774960	हमारी दरोहर यही बिहार की आत्मा है वह इन बच्चों से जो भोटों लाए ले लिए वोट की ताकत है थी थी कि बिहार को जंगल राज से मुक्ति दिलाई और बिहार को वोट की ताकत ऐसी थी
3774960	3789600	कि बिहार को जंगल राज मों को बदल करके भूचंस आशन की वोट ले गए
3789600	3808620	यह आपके पिता जी के वोट की ताकत थी आपके माता जी के वोट की ताकत थी अब बारी आपकी है अब बिहार के नौजवानों का एक वोट
3808620	3825760	सूसासन को सम्रुद्टी में बदलने का अउसर है और इतलिए मेरे साथ्यों आपके माता पिता ने जंगल राज से मुक्ति के लिए वोट दिया था
3825760	3838240	नौजवानों ने अब सूसासन से आके निकल करके सम्रुद्टी के लिए वोट करना है बिख्षिट बिहार के लिए वोट करना है
3838240	3853780	साथ्यों बिहार में शाहजी कोई ऐसा परिवार होगा जिसके आखों में जंगल राज की कोई ने कोई बयावत तस्वीर ना चपी हो
3853780	3880000	जंगल राज के सबसे बड़े शिकार महिलाए रही है बच्ची रहे है आज कल के युवा जब दलीत आईएस अपसर की पत्ती के साथ जो हुआ था
3880000	3895180	वो जानेंगे तो सहर उठेंगे मैं बिहार की बात कर रहा हो जंगल राज के समय की बात कर रहा हो आईएस अपसर की बात
3895180	3915180	और ये 1998 1998 की बात है उस जलीत आईएस अजिकारी की पत्नी ने राजपाल को गवर्नर को चिठी लग कर खुलासा किया था
3915180	3923180	कि आरजेडी के गुंडों ने कई दिनों तक उनसे बलातकार किया था
3923180	3934180	आरजेडी गुंडों ने परिवार के अन्य महिलाओं को भी नहीं बखता था उन्हें भी प्रताडित किया था
3934180	3945180	साथियों आरजेडी की सरकार में मुख्यमंत्री कार्यले भी माफियाओं का कार्यले बन गया था
3945180	3956180	सरकार चलाने वाले तक जंगल राज में सुरक्षित नहीं थे जो खेतों में काम करने वाली माताय बहने थी
3956180	3969180	स्कूल कॉलेज जाने वाली बेट गया थी उनके साथ हुए बलातकार के दिकाउंत माम ले तो आरजेडी की सरकार ने दर्ज तक नहीं होने थी
3969180	3979180	गरीबों दली तो महादली तो अति पिष्ड़ों के लिए तो न्याय के दरवाजे हर दरवाजे बंद थे
3979180	3993180	आजकल बिहार में आरजेडी के समर्थक जिस तरह अपने गानों में दमकियां दे रहे हैं उन्हें भी आपको जंगल राज की जलक मिलेगी
3993180	4009180	साथ्यों यह आरजेडी कॉंग्रेस लेपवाले आजकल उद्योग और फैक्टरी को लेकर जूद पर जूद बोल रहे हैं लेकिन इनकी सच्चाई भी आज के युवाओं को जानना जरूरी है
4009180	4039180	जांस्यों एक समय था जम्मढ़ोरा के बिहार का फलता फुलता पुलता आउज्योगिख केंद्र था एक गुलामी के कालशन से यह अउज्योगिक सेंटर था और यहां मंता लेमन्चूस यह नई पीड़ी को पता नहीं होगा लेमन्चूस पुराने सब को याद होगा मु�
4039180	4051180	ना हमारे गाओं की स्कूल में खेलने जाते थे ना तो हमारे टीचर एक लेमन चुस की एक गोली देते थे वह लेने के लिए हम इंतजार करते थे हमें गोली मिलेगी
4052080	4060660	वह यहां बनती थी यह बिहार ही नहीं देश भर के बच्चों की पसंदीजा टौफी होती थी
4060660	4083400	मढ़ोरा की लेमन चूस यहां की चौकलेट देश भर में सप्लाय होती थी लेकिन फिर जंगल राज आ गया रंगदारी फिरोती प्रोटेक्शन मनी आरजीडी के ऐसे भली भाते के गुंड़ अटैक लगते गए
4083400	4097560	लाल जंडा गैंग ने काम बंद करवा दिया और अंग्रेजों के जमाने में बनी लेमन चूस बनाने वाली मौर्टन फैक्टरी बंद हो गई
4097560	4127560	यह सिर्फ एक फैक्टरी का उधारण नहीं है एजी कहीं मिले वर फैक्टरिया जंगल राज ने बंद कर देखते यहां काम कर रहे हजारों लोग बेरोज़जार हो गए उनको पलायन होने के लिए मजबूर होना पड़ा आपको भूलना नहीं है आज भी जब उद्योगों
4127560	4146320	कारजेरियों और लाल जड़ा जैसे जब सुनते हैं ना तो आने से इस पतास बार सोचते हैं दूसरे राज्य में चले जाते हैं कात्यों कि एंडिये सरकार मढ़ोरा के उस गवरों को फिर से लोटाने में जूती है
4146320	4159500	मढ़ोरा की रेल फ्यक्तरीस का उधारणा है एंडिये की डबल इंजीन सरकार के कारणा मढ़ोरा में बने इंजीन विदेशों में निर्यात हो रहे हैं
4159500	4173420	आफरिका के देशों की ट्लेने हमारे मदोरा में बना इंजिन चला रहा है बिहार में बना इंजिन आज दुनिया में काम आ रहा है
4173420	4189420	मैं आपको विश्वा दिलाता हूँ, हमारा मढ़ोरा, हमारा साराण, हमारा बिहार, फिर से मेड इन इंडिया की शान बनने वाला है।
4189420	4213420	आने वाले सालों में यहां उद्योगों का नया विस्तार होगा, बिहार के युवा को बिहार में ही काम मिलेगा।
4219420	4242420	लेकिन साथ्यों आपको ज्धान रखना है, जंगल राजवाले शिकारी, जंगल राजवाले शिकारी आपको लगातार ब्रमित कर रहे हैं, लालच दे रहे हैं,
4242420	4256760	आर जेडी गोष्णा कॉंग्रेस ने अपना गोष्णा पत्र, यह गोष्णा पत्र नहीं है, उन्होंने अपनी रेट लिस्ट जाहिद की है,
4256760	4268760	इनकी हर गोष्णा के पीज़े का असली मक्सद रंगदारी, फिरोती, लुट खसूट, ब्रस्ताचार यही सब हैं,
4268760	4285760	इसलिए मेरे साथ इस संकर्प को दोराएए, जंगल राज से दुर रहेगा बिहार, मेरे साथ दोराएंगे, मेरे साथ दोराएंगे, सब के सब दोराएंगे,
4285760	4307060	मैं कहूंगा, जंगल राज से दुर रहेगा बिहार, आप कहेंगे, फिर से एंडिये सरकार, जंगल राज से दुर रहेगा बिहार,
4307060	4329460	जंगल राज से दुर रहेगा बिहार, साथियों, मैं देख रहा हूं, यहां इतनी बड़ी संख्या में हमारी माता ये बहने आई है,
4329460	4345460	बिहार के विकास में यहां के बहनों बेटियों की बहुत बड़ी भूमी का है, हमारी बेटियां आत्मी नर्वर बने, वे अपना परिवार का भविश समरुद करें, इसके लिए हम लगातार काम कर रहे हैं,
4345460	4368460	ड्रोन दीजी, जीवी का दीजी, बैंक सखी, लगपती दीजी, अंगिनत अभ्यान, ऐसे कितने ही प्रयास होने, बिहार में बहनों बेटियों को नई ताकत दी हैं,
4368460	4389460	बिहार की बहने, मुक्ष मंद्द, वो बोट की ताकत ऐसी थी, कि बिहार को जंगल राज से मुक्ति दिलाई, और बिहार को जंगल राज में को बदल करके, फूस आसन की और ले गए,
4389460	4400460	यह आपके पिता जी के वोट की ताकत थी, आपके माता जी के वोट की ताकत थी,
4400460	4415280	अब बारी आपकी है, अब बिहार के नव जवानों का एक वोट, शूस आसन को सम्रुद्धी में बदलने का अउसर है,
4415280	4425280	और इसलिए मेरे साथियों, आपके माता पिता ने जंगल राज से मुक्ति के लिए वोट दिया था,
4426280	4438280	नव जवानों ने अब फूस आसन से आके निकल करके, सम्रुद्धी के लिए वोट करना है, बिख्षिद बिहार के लिए वोट करना है,
4438280	4453760	साथियों, बिहार में शाहएदी कोई ऐसा परिवार होगा, जिसके आखों में जंगल राज की कोई ने कोई बयावत तस्वीर ना चपी हो,
4453760	4471760	जंगल राज के सबसे बड़े शिकार महिलाए रही है, बच्ची रहे हैं,
4471760	4485220	आज कल के हुआ, जब दलीत आईएस अफसर की पत्ती के साथ जो हुआ था, वो जानेंगे, तो सहर उठेंगे,
4485220	4502220	मैं बिहार की बात कर रहा हूँ, जंगल राज के समय की बात कर रहा हूँ, आईएस अफसर की बात, और ये 1998, 1998 की बात है,
4502220	4514920	उस जलीत आईएस अजिकारी की पत्ती ने, राजपान को गवर्नर को चिठी लग कर खुलासा किया था,
4516020	4522980	कि आरजेडी के गुंडों ने, कई दिनों तक उनसे बलातकार किया था,
4524040	4530640	आरजेडी गुंडों ने, परिवार के अन्य महिलाओं को भी नहीं बखता था,
4530640	4533840	उन्हें भी प्रताडित किया था,
4535100	4537600	साथियों आरजेडी की सरकार में,
4538820	4544900	मुख्यमंत्री कार्यले भी माफियाओं का कार्यले बन गया था,
4545940	4551720	सरकार चलाने वाले तक जंगल राज में सुरक्षित नहीं थे,
4552860	4556000	जो खेतों में काम करने वाली माताय बहने थी,
4556000	4560280	स्कूल, कॉलेज जाने वाली बेट किया थी,
4561420	4564720	उनके साथ हुए बलातकार के इधिकाउंत मामले तो,
4565720	4568880	आरजेडी की सरकार ने दर्ज तक नहीं होने थी,
4568880	4574640	गरीबों, दलीतों, महादलीतों, अति पिछडों के लिए तो,
4575520	4578840	न्याय के दर्वाजे, हर दर्वाजे बंद थे,
4580440	4585020	आजकल बिहार में, आरजेडी के समर्थक,
4586200	4589600	जिस तरह अपने गानों में दम्कियां दे रहे हैं,
4589600	4593600	उन्हें भी आपको जंगल राज की जलक मिलेगी,
4594600	4599240	साथियों, ये आरजेडी, कॉंग्रेस, लेपवाले आजकल,
4600000	4604600	उद्योग और फैक्टरी को लेकर जूट पर जूट बोल रहे हैं,
4605680	4609320	लेकिन इनकी सच्चाई भी आजके युवाओं को जानना जरूरी है,
4609320	4618960	साथियों एक समय था, जब मढ़ोरा, बिहार का फलता फुलता आउज्योगिक केंद्र था,
4620820	4625220	एक गुलामी के कालशन से ही आउज्योगिक सेंटर था,
4626480	4631820	और यहां मनता लेमन चूट, ये नई पिड़ी को पता नहीं होगा,
4631820	4641720	लेमन चूट, पुराने सब को याद होगा, मुझे आद है, मैं जब बच्चा था, हमारे गाओं की स्कूल में खिलने जाते थे न,
4642220	4651120	तो हमारे टीचर लेमन चूट की एक गोली देते थे, वो लेने के लिए हम इंतजार करते थे, हमें गोली मिलेगी,
4651120	4660620	वो यहाँ बनती थे, यह बिहार ही नहीं, देश भर के बच्चों की पसंदिजा तौफी होती थे,
4660620	4669120	मढ़ोरा की लेमन चूट, यहाँ की चॉकलेट देश भर में सप्लाई होती थे,
4670120	4677720	लेकिन फिर जंगल राज आ गया, रंगदारी, फिरोती, प्रोटेक्शन मनी,
4678740	4683340	आरजीडी के ऐसे भली भाते के गुंड़ अटैक लगते गए,
4683340	4691560	लाल जंडा गैंग ने काम बंद करवा दिया, और अंग्रेजों के जमाने में बनी,
4692560	4697480	लेमन चूट बनाने वाली मौर्टन फैक्टरी बंद हो गई,
4697880	4706400	यह सिर्फ एक फैक्टरी का उधारण नहीं है, एज़िक कहीं मिले और फैक्टरिया, जंगल राज ने बंद कर गई,
4713340	4720260	सरकार हो गए, उनको पलायन होने के लिए मजबूर होना पड़ा, आपको भूलना नहीं है,
4720260	4738260	आज भी जब उद्योगों से जुड़े लोग, निवेश करने वाले लोग, आरजेरी और लाल जन्या जैसे जब सुनते हैं तो आने से इस पतास बार सोचते हैं, दूसरे राज्य में चले जाते हैं,
4738260	4750080	साथियो, NDA सरकार, मढ़ोरा के उस गौरव को फिर से लोटाने में जुटी है, मढ़ोरा की रेल फेक्टरीस का उदारन है,
4751280	4759020	NDA की डबल इंजिन सरकार के कारणा, अज मढ़ोरा में बने इंजिन, विदेशों में निर्यात हो रहे हैं,
4759020	4773340	आफरिका के देशों की ट्रेने हमारे मढ़ोरा में बना इंजिन चला रहा है, बिहार में बना इंजिन आज दुनिया में काम आ रहा है,
4773340	4789200	मैं आपको विश्वा दिलाता हूँ, हमारा मढ़ोरा, हमारा साराण, हमारा बिहार, फिर से मेड इन इंडिया की शान बनने वाला है,
4789200	4812980	आने वाले सालों में यहां उद्योगों का नया विस्तार होगा, बिहार के युवा को बिहार में ही काम मिलेगा,
4819200	4843200	लेकिन साथियों, आपको जहान रखना है, जंगल राजवाले शिकारी, जंगल राजवाले शिकारी, आपको लगातार ब्रमित कर रहे हैं, लालच दे रहे हैं,
4843200	4856760	आर जेडी गोष्णा कॉंग्रेस ने अपना गोष्णा पत्र, यह गोष्णा पत्र नहीं है, उन्होंने अपनी रेट लिस्ट जाहिद की है,
4856760	4876900	इनकी हर गोष्णा के पीज़े का असली मक्सद, रंगदारी, ठिरोती, लुट खसूट, ब्रस्ताचार, यही सब है, इसलिए मेरे साथ इस संकट को दोराएगे, जंगल राज़ से दुर रहेगा बिहार,
4876900	4898640	मेरे साथ दोराएगे, मेरे साथ दोराएगे, सब के सब दोराएगे, मैं कहूंगा, जंगल राज़ से दुर रहेगा बिहार, आप कहेंगे, फिर से एंडिये सरकार,
4898640	4912640	जंगल राज़ से दुर रहेगा बिहार, जंगल राज़ से दुर रहेगा बिहार,
4912640	4929480	साथियों, मैं देख रहा हूँ, यहां इतनी बड़ी संख्या में, हमारी माता ये बहने आई है,
4929480	4945480	बिहार के विकास में यहां के बहनों बेटियों की बहुत बड़ी भूमी का है, हमारी बेटियां आत्मी नर्वर बने, वे अपना परिवार का भविश समरुद करें, इसके लिए हम लगातार काम कर रहे हैं,
4945480	4968480	ड्रोन दीजी, जीवी का दीजी, बैंक सखी, लगपती दीजी, अंगिनत अभ्यान, ऐसे कितने ही प्रयास होने, बिहार में बहनों, बेटियों को नई ताकत दी हैं,
4968480	4989480	बिहार की बहने, मुक्ष मन्द, वो बोट की ताकत ऐसी थी, कि बिहार को जंगल राज से मुक्ति दिलाई, और बिहार को जंगल राज में को बदल करके, फूल सासन की और ले गए,
4989480	5000480	यह आपके पिता जी के वोट की ताकत थी, आपके माता जी के वोट की ताकत थी,
5000480	5015320	अब बारी आपकी है, अब बिहार के नव जवानों का एक वोट, शूल सासन को सम्रुद्धी में बदलने का अउसर है,
5015320	5025320	और इसलिए मेरे साथियों, आपके माता पिता ने जंगल राज से मुक्ति के लिए वोट दिया था,
5026320	5038320	नव जवानों ने अब शूल सासन से आके निकल करके, सम्रुद्धी के लिए वोट करना है, बिक्सिद बिहार के लिए वोट करना है,
5038320	5054080	साथियों, बिहार में शाहएदी कोई ऐसा परिवार होगा, जिसके आखों में जंगल राज की कोई ने कोई बयावत तस्वीर ना चपी हो,
5054080	5072080	जंगल राज के सबसे बड़े शिकार महिलाए रही है, बच्ची रहे हैं,
5072080	5085540	आज कल के हुआ, जब दलीत आईएस अपसर की पत्ती के साथ जो हुआ था, वो जानेंगे, तो सहर उठेंगे,
5085540	5102540	मैं बिहार की बात कर रहा हूँ, जंगल राज के समय की बात कर रहा हूँ, आईएस अपसर की बात, और ये 1998, 1998 की बात है,
5102540	5115280	उस दलीत आईएस अधिकारी की पत्ती ने राजपाल को गवर्नर को चिठ्थी लग कर खुलासा किया था,
5116360	5123340	कि आरजेडी के गुन्डों ने कई दिनों तक उनसे बलातकार किया था,
5124340	5130980	आरजेडी गुन्डों ने परिवार के अन्य महिलाओं को भी नहीं बगता था,
5130980	5134180	उन्हें भी प्रताडित किया था,
5135440	5145240	साथियों आरजेडी की सरकार में मुख्यमंत्री कार्यले भी माफियाओं का कार्यले बन गया था,
5146300	5152660	सरकार चलाने नौजवानों का उच्छा तो देखते ही बनता है,
5152660	5156360	जो खेतों में काम करने वाली माताई बहने थी,
5156360	5162440	नौजवानों का उच्छा तो देखते ही बनता है,
5162440	5184440	बिहार के मेरे भाई बेहनों और खिस्खास करके बिहार के मेरे नौजवानों मैं आज आपको एक गारंटी देता हूं,
5184440	5194440	आपका सपना ही, आपका सपना ही मेरा संकल्प है,
5194440	5207140	आपका सपना ही मेरा संकल्प है,
5207140	5225140	नरेंद्र और नितीश आपके सपनों को पुरा करने में जुटे हैं,
5225140	5235140	बिहार में सूसासन से समुरुद्ध की आत्रा अनवरत चलती रहे,
5236720	5250440	इसके लिए भाजपा, NDA के इन सभी साथियों को विदान साभा जाना जरूरी है,
5250440	5264020	और इसलिए मैं आज इन सब के लिए आपके आशिरवाद मांगने के लिए आपके पास आया हूँ,
5264020	5279720	मेरे पुराने साथी,
5279720	5287720	मेरे मित्र राजी विप्रताम मुझे भी बता रहे थे,
5288720	5294620	के लंकाई लंबे 48 गंटों से बारी दुम चल रही थी,
5294620	5300400	एक तरब दिवाली गई,
5302460	5306220	छट पुजा का इतना पवित्रा महत्वपुन तोहार,
5306220	5320120	और इतनी सारी बारी इसके बावजुद भी छप्रा का जो माहूल मैं देख रहा हूँ,
5324640	5326700	वो यही कह रहा है,
5327980	5329280	फिर एक बार,
5330200	5332180	NDA सरकार,
5332180	5334320	फिर एक बार,
5334320	5337440	फिर एक बार,
5338700	5340140	फिर एक बार,
5342080	5347220	बिहार मैं फिर से सूशासन सरकार,
5348480	5349400	बावी और बहनो,
5350900	5352260	छप्रा आना,
5353680	5356720	अनेक प्रेरणाओं से जुड़ने जैता है,
5356720	5359560	यह धर्ती,
5361080	5362640	आस्ता की भी है,
5362640	5365440	आंदोलन की भी है,
5366600	5369620	और कला की भी है,
5371620	5378260	इस मिट्टी में जादू है,
5378260	5385500	जो शब्दों को भी जिवन्त बना देती है,
5385500	5394400	बिखारी ठातू जी इसी मिट्टी की महग,
5394400	5405140	समाज के संगर्श और लोग जीवन की पीड़ा को जीतों में पिरोया था,
5405140	5420260	बोजपुरी और समाज की स्द्यो सेवा उन्होंने की वा आने वाली हर पीड़ी को प्रेलित करती रहेगी,
5420260	5427740	साथ्यों मैं भी पुरवांचल का साउंस दूँ,
5434620	5447440	बनारसी बोलत बोलत, अब हमरा के बोजपुरु में कोनो दिक्कत ना होडा,
5450260	5471900	काफी कुछ अब समझ में आई गई बार इसलिए सातियों जब मैं बोजपुरी का सम्मान देश और दुनिया में देखता हूं तो गर्व से शिर्वूचा हो जाता है
5471900	5496900	अभी कुछ महीने पहले ही मैं त्रिनीनाड और तौबे को गया था बहुत दूर है ये देश जब मैं वहाँ एरपोर्ट पर उत्रा तो लगा या छप्रा के गाट पर हूँ
5496900	5505500	वहाँ के लोगों ने भोजपुरी चवताल से सबका स्वागत किया
5505500	5512640	और भोजपुरी से जुड़ा होने का गवराव अदभूत होता है
5512640	5521240	लेकिन साथियों मैं आपको ये भी याद दिलाना चाहता हूं कि
5521240	5540240	लाल्टेन वाले हो पंजे वाले हो या उनके इंडी गड़बंधन के साथ ही ये लोग कैसे और और बिहार्यों का अपमान करते हैं
5540240	5559240	कॉंग्रेस के पंजाब के एक मुख्यमंत्री थे उन्होंने एक रेली में खुला एलान किया
5559240	5570240	ये जरा सुनिये कि पंजाब के कॉंग्रेस के मुख्यमंत्री ने मुख्यमंत्री पद पर रहते हुए
5570240	5584740	ऐसा खुला एलान किया कि बिहार के लोगों को वो अपने राज पंजाब में गुसने नहीं देंगे
5584740	5599740	कॉंग्रेस के मुख्यमंत्री ने पंजाब में बासन किया और उस समय मंट पर उन्होंने तो बासन किया
5599740	5611740	उस समय मंट पर गांधी परिवार की एक बेटी जो आजकत पार्लामेंट में बैठती है
5611740	5626740	है कि वो जब एक बुद्व है थे कि पंजाब के लोगों बिहार के लोगों को पंजाब के मुख्यमंत्री पंजाब में गुसने नहीं देंगे
5626740	5636740	और ये कॉंग्रेस के इतने बड़े परिवार की बेटी खुश होकर के तालिया बजा रही थे
5636740	5650740	उदर तेलंगणा और करनाटक में कॉंग्रेस के नेता बिहार यों को गालिया देते रहते हैं
5650740	5660740	तमिल नाडू में डीमके के लोग बिहार के मेहनत का स्लोगों को प्रताडित करते हैं
