start	end	text
2008560	2012060	बेमानी से इन लोगों ने सरकार नहीं बनने दिया
2014320	2017980	लेकिन जब हम सत्रा महीं ने सरकार में आये
2017980	2022400	तो पाच लाख लोगों को सरकारी नौकरी देने का काम किया
2022400	2028400	सारे चार लाख रिज़ित सिक्षकों को राच के कर्मी का दargentा दिया
2028400	2032280	सारे तीन लाख नौकरी परग्य दिन
2038560	2046660	सरकाल उस समय कहते त्oner कहां सेसरेगा और संभाव है अपन बाबू के पासे
2046660	2054520	लाकर पैसा सबेतन बाठा करीगा किये कि नवकरी मिला कि नहीं राकर देना सिखषक के अब्हाली
2054520	2063340	झ्वाली निकलने लगा फिपीए od लगा पहले बीपीएसे से नहीं होता था
2063340	2065100	इसलिए कराया गया
2065100	2070540	कि हमारे जो बाल बच्चे उनका भाविश बैतर बने अच्छा सिंखट मिले
2070540	2077240	अच्छा गुरू मिले ताकि बच्चा सब पर लिकर के बड़ा बड़ा आदमी बने अभिहार कर नाम रोशन करे
2077240	2087860	लेकिन का इतना अपराद बढ़ गया बरश्टा चार पर आईए थाना चले ज़े ब्लोक चले ज़े बिना घूँज दिये कोई काम हो रहा है
2087860	2108000	कितना घूँज खोड़ी हुई खाना ब्लोक चले ज़े घूँज दो तो काम होगा दाखिल खारीच गेर ज़े ज़े आपका क्या बोलते हैं उसको टोपोलर
2108000	2130740	क्यार जरुआ जो जमीन है रसीत कट्रा है नहीं कट्रा सर्वें लोग कराया लैंड सर्वें कराया दाकिल खारीच कराओ तो उसमें घूँज खोड़ी कहीं चले ज़े तो घूँज खोड़ी अफसर साही बढ़ा है कि नहीं बढ़ा है
2130740	2138140	कितना लोगों को घूँज दे ना पता लेकित बता गरीब का बच्चा का हत्या हो जाता है फाया जल्दी नहीं लेता है लोग
2138960	2149700	जाच नहीं होता है गरीब का बच्चा खोड़ आए तो जाच नहीं होता खाली 4 लाकहीं मित्य हो जाए तो कोई आँसु पोछने नहीं आता
2160740	2190740	नहीं होते हैं गरीब बिचारा लाचार अंतिम पैदान पर खड़ा है हम लोगों को मौका दीजे गरीब का राज लाएंगे गरीब का जंता का सरकार बनाएंगे जहां आप लोगों की चिंता करने की जरूत नहीं जब तेज़स्वी सीम बनेगा तो बिहार का 14 करोड़ लोग
2190740	2220740	जंता मुख करने का काम करेगा हर जाती हर धर्म हर वर के लोगों को तेज़स्वी साथ ले करके चलेगा माताएं वहनों जो तेज़स्वी कह रहा है वही यह सरकार जो है दकल कर रही है हम बोले पैंशन बढ़ाएंगे तो 20 साल से इस सरकार को याद नहीं आ रहा था कि 400 से �
2220740	2227260	करेंगे हमने बोला 200 युनिट फ्री में पिजली देंगे तो यह सरकार कहती है
2227260	2233180	700 unit 3 में बिजी दिए आरे नख कर लो तो ढंक से कर लेते हैं
2233180	2236920	हम बोले 15 सो तुर 1100 कर रहे हो
2236920	2240220	हम बोले 200 unit 3 तो 700 unit कर रहे हो
2240220	2242440	कम से कम 300 unit 3 कर देते
2242440	2244620	2000 रूपया पेंशन कर देते
2244620	2247800	लेकिन यह लोग करने वाले नहीं है
2247800	2249380	तेजस्वी बोला
2249380	2252420	माई बेहन मान योजना लाएंगे
2252420	2253980	माई बेहन
2253980	2256060	मान योजना
2256060	2258320	उधार नहीं होगा
2258320	2259400	10,000 वबाला
2259400	2261300	इचुणावी प्रलोभन नहीं होगा
2261300	2262680	रिश्वत नहीं होगा
2262680	2264400	चुणाव के बाद
2264400	2266220	इस लोग ले लेगा उधार
2266220	2267960	अभी चुणाव हुआया तो
2267960	2297960	चुनाव को देखर के कर रहा है काहे क्योंकि तेज़श्वी ने माई बहन की बात की मान योज़ना की बात की तेज़श्वी आएगा तो उधार नहीं देगा मदद करेगा इस महंगाई से लरने के लिए आज हमारी माताई बहने नया सारी खरीदने में सोचती है घर में परि�
2297960	2306280	कि महिना में डाई हजार रुपया साल में तीस हजार रुपया पांच साल में ठेडर लाख रुपया हम लोग माताई बैनों को,
2306280	2321840	गड़ी नताय बेनों को देंगे अई सरकार तो चुन-चुन करके दे रहा है फिर वह सूलेगा दस हजार बाज करके रहिएगा तेजस्वी पहले ही चेता रहा है बीस साल से इन लोगों को याद नहीं आ रहा था दस हजार देना है
2321840	2333500	दस हजार कितना दिन चली इन महांगाई में आप दस हजार क्यों दे रहा है क्योंकि नया वेफसाइग कर सके दस हजार में वेफसाइग होगे बला है
2333960	2337180	10,000, कितना दिन चलता है?
2337960	2339020	कितना दिन चलेगा?
2339600	2344100	लेकिं तिजश्वी जब हर परिवार को सरकारी नौकरी देगा
2344100	2349200	तो इस परिवार का कितना समस्या दूर हो जाएगा
2349200	2351820	जिंदिगी भर का समस्या दूर हो जाएगा
2351820	2354280	हम आगे का सोच रहे हैं
2354280	2361960	इन लोगों खाली ठगने का काम कर रहा है इसलिए आप सब लोगों से हम अफील करेंगे कि एक जुट रही है।
2361960	2370840	जितने सन्विदा कर्मी हैं सबको पर्मनेंट किया जएगा जितने आउट्स उसिक वाले हैं सबको पर्मनेंट तिजश्वी करेगा
2370840	2375000	जितनी हमारी जिविकात दीदिया है
2375000	2378800	सब को जो है तिजश्वी पर्मनेंट करेगा
2378800	2380640	तीस हजार रुपया मान देदेगा
2380640	2383320	पाँच लाग का भी मा कराने का काम करेगा
2383320	2385200	चिंता करने की जिरुष नहीं
2385200	2388080	बेरोस्कारी को दूर करना नहीं करना
2388080	2390340	तिजश्वी का साथ
2390340	2395800	दिल करके बिहार बनाईएगा बहुत लोगा आएगा है ने उने
2395800	2402760	अमीद अमीद शाजी बॉले कि बिहार में भूमी की कमी है इसले का खाना नहीं लगा सकते
2402760	2408560	एक मौका तेजश्वी को दीजे इनको 20 साल दिया तेजश्वी को 20 महिना दीजे
2408560	2412880	जो 20 साल में नहीं हुआ तेजश्वी 20 महिना में करके दिखाने का काम करेगा
2412880	2417900	तेजश्वी की उम्र कच्ची है लेकिन जुबान पक्की है
2417900	2422240	जो कहा वो किया जो कह रहे हैं वो करके जाएंगे
2422240	2426560	इन बादपाईयों को हम लोगों को सबख सिखाने का काम करना
2426560	2430820	आज नितीजी की स्थिश्थी आप लोग जान रहे हैं बिमार हैं
2430960	2435480	बूरे हो गए है अब उन्से सरकार नहीं चलाया जाना है
2435480	2442700	यह बिहार को परदान मंतरी अमीत शाह जो है बड़ाद कर रहे हैं
2442700	2444180	हाइजैक कर लिए है
2444180	2447080	आप लोगों को टैक्र करना कि बिहार का लाल
2447080	2448540	बिहार को चलाएगा
2448540	2451400	भी बाहर ही आकर कि बिहार को चलाने का काम करेगा
2451460	2453980	एक ओ बार बार आता है
2453980	2454820	कुछ होता है
2454820	2455900	सुकार आता है
2455900	2456860	कुछ होता है
2456860	2458460	अब्जा होती है
2458460	2471540	एक बार भी लोग आजसु पूछ रहा है या यह लोग नहीं आएगा लेकिन ते जश्वी ज़रूर आएगा आप लोगों का आजसु पूछ एक मौका बस एक मौका मिलेगा की नहीं मिलेगा ते जश्वी को
2471540	2501540	और जो लोग भी भाई राम रिल जी से सदा जी से जो लोग नराजगी अगर रखते हों तो बड़ा सोची थी सरकार बनाना बेरोजगारी को दूर करना पिहार को बनाने का काम करना यह मौका नहीं चूबना है समझे कि ते जश्वी यादवी अलॉली से चुडाउन लगने का
2501540	2517640	छून दूमंबर को तका तकाटाग तकाटाग तकाटाग तकाटाग लालतेन पर चुप चाप चुप चुप चाप इधर परेगा खटाख़ट खटाख़ट
2517640	2547640	खटाख़ट खटाख़ट लाल्टेन पर इधर जब खटाख़ट होगा तो फटाफ़ट फटाफ़ट भाजपा भागेगा भागाईए बीश साल दे के लिए क्या किया बिहार देश का सबसे गरीब राज किसान तबाम मदूर तबाम ना इदाहिलाज की विवस्ता ना पढ़
2547640	2577640	आप सब लोगों का धन्यवाद अलाली की जलता है जलताबाद यहां हमारे साथ सभी पार्टी के महागडबंधन के नेता पदधिकारी कारिकरता और अलाली से जिनको आधरनियन लालू जी ने राहूल गांदी जी ने मुकेशानी जी ने आईपी गुपता जी ने हम सब लो
2577640	2601100	कोई की जितने यहां भुजूर्ग हैं अभिवावक हैं तेजेश्वी यही से पैर छू करके आप सब लोगों को पड़ाम करता है माताएं बेहने को यही से नमस्कार करता है और नौजवान को यही से गले लगाता है देगे चुनाओं का भिगुल जो है फुका गया है
2601100	2608060	राम रिख सदा जी को दुबारा पार्टी ने
2615620	2628100	राम रिख सदा जी को पार्टी ने दुबारा टिकेट दिया है इंपर भरोसा जिताया है आज तेजेश्वी आप लोगों के बीच आया है
2628100	2631200	आप लोगों से अपील कर दे
2631200	2635600	कि एक एक वोट जो है लाल टेन पर बटन दबा करके
2635600	2640160	राम रिक्सराजी को जिताने का काम किजिए
2640160	2644100	बहुत लोगों को नराजगी हो सकती है
2644100	2646400	खुशी हो सकती है
2646400	2651860	लेकिन जब तेजश्वी को भाजपा के नेता विधान सबा में
2651860	2654160	मा बहन की गालिया दे रहते हैं
2654160	2657460	तो ये राम रिक्सराजी सबसे आगे खड़ाओ करके
2657460	2659360	उनलों को मूँ तोर जवाब दे रहा था
2659360	2663880	इनसे कोई भी भूल चुक हुई हो
2663880	2668900	इनके बदले तेजश्वी हाँ जोड़ करके
2668900	2670980	माफी मागने का काम करता है
2670980	2676680	और हम देखिए केवल सरकार बनाने के लिए नहीं
2678740	2681620	केवल मुख्य मंतरी उपमुख मंतरी बनने के लिए
2681620	2683640	विधायक बनने के लिए यहां नहीं आए
2683640	2687620	तेजश्वी को एक कसक है बिहारी होने के नाते
2688560	2691560	तेजश्वी को बिहार
2691560	2699300	हमारी एक कसा क्या कि बिहार को तिजिट्ट्री नंबर वन बनाने का काम करेगा
2701300	2704180	केवल सरकान नहीं बनाना है
2704180	2709800	बलकि अलॉली खगडिया बिहार बनाने का काम करना है
2709800	2714160	कितना यहां किसान हमारे टबाह है
2714160	2717700	जुलाई से लेकर के डिसंबर तक
2717700	2721180	जल जमाओं की सबसे बड़ी समस्या है
2721180	2722560	है कि ले
2722560	2725840	किसानों को कितना मुश्किल होता
2725840	2727200	कठिनाई होती है
2727200	2729580	आज तक कोई आया
2729580	2731100	मुख्यमंत्री परधान मंत्री
2731100	2732740	आप लोगों का सूधल ने
2732740	2735840	ते जश्वी वादा करता है
2735840	2737700	कि हमारी सरकार बनेगी
2737700	2739600	तो किसानों की जो
2739600	2741880	जल जमाओं की समस्या होती है
2741880	2743600	अच्छे से
2743600	2746100	निकासी यानि ड्रेनज सिस्टम की
2746100	2747940	विवस्ता लौली में तेज़स्वी
2747940	2749400	कराने का काम करेगा
2749400	2751620	ताकि किसानों का आई दुगना हो
2751620	2754000	अच्छे से फसल का उत्पादन हो
2754000	2755400	बताएए
2755400	2758160	बीस साल से मुख्यमंतरी नितीश कुमार जी है
2758160	2760720	एक ग्यारा साल से
2760720	2764620	देश के प्रधान मंतरी नरिंदर मोदी जी है
2764620	2766660	लेकिन
2766660	2769060	बीस सालों में भी
2769060	2771580	एक डिगडी का कॉलेज बतादो
2771580	2773580	अलावली में अगर खोला हो तो
2773580	2777360	कहा जाते हैं आप लोग पढ़ाई करने
2777360	2779980	बाहर
2785400	2788240	कि यहीं आपको विश्व विद्या ले चाहिए
2788240	2790760	यहीं डिगडी काले चाहिए
2790760	2793540	अस्पटाल जाते होंगे तो बोलताओं का
2793540	2795980	रेफर, रेफर, रेफर, रेफर
2795980	2798200	खाली रेफर है
2798200	2801500	साब दभाचोरी हो रहा है
2801500	2805440	कहीं डॉक्टर, डॉक्टर राइन नहीं दिकता होगा
2805440	2808660	कहीं दवा नहीं मिलता होगा
2808660	2811120	तो जाहिए पटना रेफर होई है
2811120	2815120	कहीं कोई पढ़ाई की मेवस्था नहीं
2815120	2817540	दवाई की मेवस्था नहीं
2817540	2820660	कोनो कहाना खोल दिये क्या मोदी जी निती इसकुमार जी
2820660	2824920	अज दिल पर हाथ बताओ कितने लोग बेरोज़गारे जरह हाथ दिता के बताईए
2824920	2828920	आज इस मंत से तेजश्वी कह रहा है
2828920	2832560	तेजश्वी अगर मुक्यमंतरी बनेगा
2832560	2834280	बनाईएगा
2834280	2837540	अपने भाई बेटे को समभाल दीजेगा
2837540	2847300	अा तेजैस्वी जब मुख्यमंत्री बनेगा, तब भिहार में जिस परिवार के पास सरकारी नौकरी नहीं है
2847300	2852900	उस परिवार को एक सरकारी नौकरी तेजैस्वी दिलाने का काम करेगा
2852900	2862400	हम कहते थे 2020 पे की 10 लाख नौकरी देंगे बहिमानी से इन लोगों ने सरकार नहीं बनने दिया
2862400	2872700	लेकिन जब हम 17 महीने सरकार में आये तो 5 लाख लोगों को सरकारी नौकरी देने का काम किया
2872700	2886200	सारे 4 लाख नौकरी प्रक्रियादीन हम लोगों कराने का काम किया किया की नहीं किया
2886200	2898900	नकल्ची सरकार उस समय कहते थे कहां से देगा और संभाव है अपन बाबू के पास लाख के पैसा बेतन बातेगा
2898900	2905560	किये कि नहीं किये नौकरी मिला कि नहीं मिला शिक्षक क्या बाहली हुआ कि नहीं हुआ
2905560	2913640	बाहली निकलने लगा कि नहीं निकल लगा फीपीस्जी से बाहली ओने लगा पहले फीपीस्जी से नहीं होता था
2913640	2915460	इसलिए कराया गया
2915460	2917420	कि हमारे जो बाल बच्चे
2917420	2919440	उनका भविश बहतर बने
2919440	2920680	अच्छा सिच्छत मिले
2920680	2922460	अच्छा गुरू मिले
2922460	2924660	ताकि बच्चा सब पर लिकर के
2924660	2927480	बड़ा बड़ा आदमी बने बिहार कर नाम रोशन करे
2927480	2928940	लेकिन
2928940	2931540	कि इतना अपराद बढ़ गया
2931540	2933260	बराश्टा चार पर आईए
2933260	2935240	ठाना चले जए ब्लॉक चले जए
2935240	2938060	बिना घूँज दिये कोई काम होड़ा है
2938060	2939900	होर घुरन
2939900	2942420	जल से नल से चली हो जना
2942420	2944720	कितना घुँज खोड़ी हुई
2944720	2947120	ठाना ब्लॉक चले जए
2947120	2950500	घुँज दो तो काम होगा
2950500	2953040	दाखिल खारिज
2953040	2955800	जो आपका
2955800	2957280	क्या बोलते है उसको
2957280	2958260	टोपोलन
2958260	2964300	जो जरुआ जो जमीन है
2964300	2966200	रसीत कट्रा है
2966200	2967700	नहीं कट्रा
2967700	2969780	सर्वे लोग कराया
2969780	2972280	लैंड सर्वे कराया
2972280	2973660	दाखिल खारिज कराओ
2973660	2975320	तो उसमें घुँज खोड़ी
2975320	2978320	कहीं चले जए तो घुँज खोड़ी
2978320	2980860	अफसर साही बड़ा यकरे बड़ा है
2980860	2983700	कितना लोगों को घुज बने न पता
2983700	2985420	लेकिन पता गरीब का बच्चा
2985420	2987260	का अध्या हो जाता है फायार
2987260	2988400	जल्दी नहीं लेता है लोग
2989000	2990760	जाच नहीं होता है
2990760	2992800	गरीब का बच्चा खोज आए
2992800	2994400	तो जाच नहीं होता
2994400	2997080	खाली चार लाग कहीं मित्य हो जाए
2997080	2999900	तो कोई आशू पोछने नहीं आता है
2999900	3003080	जाच नहीं होता धंसे
3003080	3006180	लगतार आप राद जो है बर्रा
3006180	3008720	लेकिन सुनवाई और कारवाई नहीं हो रही है
3008720	3011480	गरीब की सुनवाई नहीं होती
3011480	3015720	गरीब बिचरा लाचार अंतिम पैदान पे खड़ा
3015720	3017980	हम लोगों को मौका दीजे
3017980	3022120	गरीब का राज लाएंगे गरीब का जनता का सरकार बनाएंगे
3022120	3026220	जहां आप लोगों की चिंता करने की जरूत नहीं
3026220	3028300	जब तेजस्वी सीम बनेगा
3028300	3031380	तो बिहार का चौदा करोर लोग सीम बनेगे
3031380	3035760	यानि चिंता मुक्त बनाएगा तेजस्वी आप सब लोगों को
3035760	3039320	सीम यानि चिंता मुक्त
3039900	3042640	सब को चिंता मुक्त करने का काम करेगा
3042640	3046000	हर जाती, हर धर्म, हर वर के लोगों को
3046000	3048000	तेजस्वी साथ ले करके चलेगा
3048000	3050080	माताई वेनो
3050080	3052600	जो तेजश्वी कह रहा है
3052600	3054960	वही ये सरकार जो है दखल कर रही है
3054960	3057600	हम बोले पेंचन बढ़ाएंगे
3057600	3059040	तो 20 साल से
3059040	3061080	इस सरकार को याद नहीं आना था
3061080	3062720	कि 400 से भी जादा
3062720	3065080	एक रुपया बढ़ा दे 400 से
3065080	3066840	जब तेजश्वी बोला
3066840	3068700	1500 हम करेंगे पेंचन
3068700	3070360	तो ये सरकार कहती है
3070360	3071520	1500 करेंगे
3071520	3075220	हमने बोले 200 युनिट फ्री में पिजली देंगे
3075220	3077380	तो ये सरकार कहती है
3077380	3081000	700 युनिट फ्री में पिजली देंगे
3081000	3082720	आरे ना कर Normal तो धंक से कर लेते
3082720	3087180	हम बोले 1500 तो 11 colonialism कर रहे हो
3087180	3088940	हम बोले 200 यूनिट फ्री
3088940	3102660	यह लोग करने वाले नहीं ते जैस्वी बोला कि माई बहन मान योजना लाएंगे
3102660	3112940	माई बहन मान योजना उधार नहीं होगा दस हजार वाला इस चुनावी प्रलोभन नहीं होगा रिश्वत नहीं होगा
3112940	3123760	चुनाव के बाद ही लोग देलेगा उधार अभी चुनाव को दे कर रहा है काहे कियोंकि तेजस्वी ने माई बहन की बात की
3123760	3131380	मान योजना की बात की तेजस्वी आएगा तो उधार नहीं देगा मदद करेगा इस महेंगाई से लरदे के लिए
3131380	3135260	आज हमारी माताईं बहने नया सारी खरीदने में सोचती है
3135260	3137960	घर में परिवार में कोई बिमार पर जाए
3137960	3139980	इलाज नहीं किरा पाती है
3139980	3143520	गैस सिलिंडर का गैस नहीं बढ़वा पाती है
3143520	3146300	इतना इन लोगों को कश जेलना परता है
3146300	3155340	इसलिए हमने कहा कि महीना में δाइ हजार रुपया, साल में तीस हजार रुपया, पांच साल में तेर लाक रुपया.
3155340	3172000	हम लोग माताई बैनों को गडीब माताई बैनों को देंगे अई सरकार तो चुन-चुन करके दे रहा है फिर वह सूलेगा दस हजार बाच करके रहेगा तेजस्वी पहले ही चेता रहा है बीस साल से इन लोगों को याद नहीं आ रहा था दस हजार देना
3172000	3189340	दस हजार कितना दिन चली किए मांगाई में आप बता दस हजार क्यों दे रहा है क्योंकि नया वेफसाइट कर सकेंं दस हजार में वेफसाइं होगे बला है दस हजार कितना दिन चलता है कितना दिन चलेगा
3189340	3194380	लेकिन तिजश्वी जब हर परिवार को सरकारी नौकरी देगा
3194380	3199460	तो इस परिवार का कितना समस्या दूर हो जाएगा
3199460	3202040	जिंदिगी भर का समस्या दूर हो जाएगा
3202040	3204460	हम आगे का सोच रहे हैं
3204460	3207060	इन लोगों खाली ठागने का काम कर रहा है
3207060	3211980	इसलिए आप सब लोगों से हम अपील करेंगे कि एक जुट रही है
3211980	3216480	जितने सन्विदा कर्मी हैं सब को पर्मनेंट किया जाएगा
3216480	3221140	जितने आउट्सोर्सिंग वाले हैं सब को पर्मनेंट तिजश्वी करेगा
3221140	3225160	जितनी हमारी जिविका दीदिया है
3225160	3229040	सब को जो है तिजश्वी पर्मनेंट करेगा
3229040	3230860	तीस हजार रुपया मान देदेगा
3230860	3233500	पांच लाग का भीमा कराने का काम करेगा
3233500	3235460	चिंता करने की दुरत नहीं
3235460	3238460	बेरोज़कारी को दूर करना है कि नहीं करना है
3238460	3243040	तिजश्वी का साथ मिल करके बिहार बनाईएगा
3243040	3246080	पाहूत लोग आएगा है ने उने
3246080	3248600	ऑमीत अमीत शाजी
3248600	3251180	बोले के बिहार में भूमी की कमी है
3251180	3252940	इसलाएक खाना नहीं लगा सकते
3252940	3255280	एक मौका तेजश्वी को दीजे
3255580	3258800	इन को बीच साल दिया तेजश्वी को बीस महिना दीजे
3258800	3260820	जो बीस साल में नहीं हुआ तेजश्वी
3260820	3290820	20 महिना में करके दिखाने का काम करेगा तेज़ेश्वी की उम्र कच्ची है लेकिन जुबान पक्की है जो कहा वो किया जो कह रहे हैं वो करके जाएंगे इन बादपाईयों को हम लोगों को सबख सिखाने का काम करना आज निती जी की स्थितिय आप लोग जान रहें बीमार है
3290820	3304140	बढ़ बाद कर रहे है राज जैक कर लिये है आप लोगों को तैक करना कि बिहार का लाल बिहार को चलाएगा कि बहारी आकर कि बिहार को चलाने का काम करेगा एक ओबार बाहर आता है
3304140	3309820	कुछ होता है सुखार आता है कुछ होता है अफ्जारती है
3309820	3339820	एक बार भी लोग आशुप पूछ रहा है यम ये लोग नहीं आएगा लेकिन ते जश्वी ज़रूर आएगा आप लोगो का आशुप पूछ एएक मौका बस एक मौका मिलेगा कि नहीं मिलेगा ते जश्वी को और जो लोग भाई राम जिर्ची से सदा जिसे जो लोग नरा�
3340080	3344400	समझें कि तेजस्वी यादवीय Attack लॉली से चुडाउन लगने का काम कर रहा है
3344400	3348500	तो आप लोगों का प्यार मिलेगा ना
3348500	3350640	तो भोट कब हे ?
3350640	3367020	यह दि Ballom
3367020	3397020	खटाख़ट खटाख़ट खटाख़ट लालटेन पर इधर जब खटाख़ट होगा तो फटाफ़ट फटाफ़ट भास्पा भागेगा भागाईये 20 साल दे के लिए क्या किया बियार देश का सबसे गरीब राज किसान तबा मधूर तबाव ना इदाहिलाज की विवस्ता ना
3397020	3401880	बहुत बहुत आप सब लोगों का धन्यवाद अलाली की जलता हो जलता बाद
3401880	3410020	यहां हमारे साथ सभी पार्टी के महागडबंधन के नेता पदधिकारी कारिकर्ता
3410020	3418520	और अलाली से जिनको आदर्निय लालू जी ने राहुल गांदी जी ने मुकेशानी जी ने
3418520	3428440	आईपी गुपता जी ने हम सब लोगों ने महागडबंधन का प्रत्याशी बनाया है रामरिक सदा जी और अराली की
3428440	3437360	जितने यहां बुजूर्ग हैं अभिवावक हैं तेजेश्वी यही से पैर छू करके आप सब लोगों को पड़ाम करता है
3437360	3447360	माताएं बेहने को यही से नमस्कार करता है और नौजवान को यही से गले लगाता है
3447360	3451360	देगे चुनाओं का भिगुल जो है फुका गया है
3451360	3472100	राम रिख सदाजी को दुबारा पार्टी ने इदर आ जो देखने दो इदर आ जो भाई आप आदी है राम रिख सदाजी को पार्टी ने दुबारा टिकेट दिया है
3472100	3474520	इन पर भड़ोसा जिताया है
3474520	3478360	आज तेज़श्वी आप लोगों के बीच आया है
3478360	3481420	आप लोगों से अपील कर दे
3481420	3485840	कि एक एक वोट जो है लाल टेन पर बटन दबा करके
3485840	3490360	राम रिक्सराजी को जिताने का काम किजे
3490360	3494340	बहुत लोगों को नराज़गी हो सकती है
3494340	3496520	खुशी हो सकती है
3496520	3502100	लेकिन जब तेज़श्वी को भाजबा के नेता विधान सबा में
3502100	3504880	मा बहन की गालिया दे रहते हैं
3504880	3507700	तो ये राम रिक्सराज सबसे आगे खड़ाओ करके
3507700	3509620	उनलोगों को मूँ तोर जवाब दे रहा था
3509620	3514140	इनसे कोई भी भूल चुक हुई हो
3514140	3521220	इनके बदले तेज़श्वी हाँ चोड़ करके माफी मागने का काम करता है
3522880	3528220	और हम देखे केवल सरकार बनाने ही बनाने के लिए नहीं
3528220	3534100	केवल मुख्यमंत्री उपमुखमंत्री बनने के लिए विधायक बनने के लिए यहां नहीं आएं
3534100	3537880	तेजस्वि को एक कसक है बिहारी होने के नाते
3538780	3541820	तेजस्वि को बिहार
3541820	3549560	हमारी एक कसक है कि बिहार को तेजस्वि नमबर वन बनाने का काम करेगा
3549560	3554540	केवल सरकार नहीं बनाना है
3554540	3560120	बलकि अलौलि खगडिया बिहार बनाने का काम करना है
3560120	3564400	कितना यहां किसान हमारे तबा है
3564400	3568060	जुलाई से लें कर के दिसंबर तक
3568060	3571440	जल जमाओं की सबसे बड़ी समस्या है
3571440	3580780	है के लए
3584280	3587720	तिजस्वी वादा करता है कि हमारी सरकार बनेगी
3587720	3592120	तो किसानों की जो जल जमाओं की समस्या होती है
3592120	3599660	अच्छे से निकासी यानि ड्रेनज सिस्टम की विवस्ता लौली में तेजस्वी कराने का काम करेगा
3599660	3604220	ताकि किसानों का आई दुगना हो अच्छे से फसल का उत्पादर हो
3604220	3608400	बताएए बीस साल से मुख्यमंतरी नितीश कुमार जी है
3608400	3614880	एक ग्याराफ साल से देश के प्रधान मंतरी नरिंदर मोदी जी है
3614880	3623760	लेकिन बीस सालों में भी एक डिगडी का कॉलेज बतादो अलौली में अगर खोला हो तो
3623760	3627580	कहा जाते हैं आप लोग पढ़ाई करने
3627580	3636080	बाहर बाहर आपको कैसा लोली चाहिए कि बाहर जाने वला कि
3636080	3641020	यही आपको विश्यमित्या ले चाहिए यहीं डिगडी काले चाहिए
3641020	3645580	अश्प्टाल जाते होंगे तो बोलतागा रेफर रेफर रेफर
3646100	3651720	खाली रेफरे साब दमा चोरी हो रहा है
3651720	3655700	कहीं डॉक्टर डॉक्टर राइन नहीं दिखता होगा
3655700	3659060	कहीं दवा नहीं मिलता होगा
3659060	3661360	तो जाहिये पटणारेफर होई है
3661360	3665360	कहीं कोई पढ़ाई की में वस्था नहीं
3665360	3666920	दवाई की में वस्था नहीं
3667780	3670860	कोणोकार खाना खूल दिये क्या मोधी जी नेती श कुमार जी
3670860	3675200	और दिल पे हाथ बताओ कितने लोग बेरोस गारे से रहाथ उटा के बताईए
3675200	3679280	आज इस मत्से तेजश्वी कह रहा है
3680420	3682760	तेजश्वी अगर मुक्य मंतरी बनेगा
3682760	3684480	बनाइएगा
3684480	3687840	अपने भाई बेटे को सम्माल दिजेगा
3687840	3691200	और तेजश्वी जब मुक्य मंतरी बनेगा
3691200	3703000	तो बिहार में, जिस परिवार के पास सरकारी नौकरी नहीं है, उस परिवार को एक सरकारी नौकरी ते जस्वी दिलाने का काम करेगा
3703000	3708960	हम कहते थे 2020 पे की 10 लाख नौकरी देंगे
3708960	3712660	बहिमानी से इन लोगों ने सरकार नहीं बनने दिया
3712660	3718460	लेकिन जब हम 17 महीने सरकार में आये
3718460	3722900	तो 5 लाख लोगों को सरकारी नौकरी देने का काम किया
3722900	3728740	सारे 4 लाख निजित सिक्षकों को राज के कर्मी का दरजा दिया
3728740	3734320	सारे 3 लाख नौकरी प्रक्रिया धीन हम लोगों को कराने का काम
3734320	3743060	किया की नहीं किया रही नकलची सरकार मैं कहते थे कहां से देगा
3743520	3749080	और संभाव है अपन बाबू के पास लाक के पैसा बेतन बाठेगा
3749080	3752920	किये के नहीं किये नौकरी मिला की नहीं मिला
3752920	3755780	सिक्षक का बहली हुआ की नहीं हुआ
3755780	3758820	बहली निकलने लगा की निकलने लगा
3758820	3761220	बीपीछी से बहली होने लगा
3761220	3763960	पहले बीपीछी से नहीं होता था
3763960	3765640	इसलिए कराया अगया
3765640	3767660	कि हमारे जो बाल बच्चे
3767660	3769660	उनका भाविष बेतर बढ़े
3769660	3770920	अच्छा सिक्षक्ठ मिले
3770920	3777720	अच्छा गुरू मिले ताकि बच्चा सब पर लिकर के बड़ा बड़ा आदमी बने बिहार कर नाम रोशन करे
3777720	3788360	लेकिन का इतना अपराद बढ़ गया ब्रश्टा चार पे आईए थाना चले ज़े ब्लोक चले ज़े बिना घूँज दिये कोई काम होड़ा है
3788360	3800440	होड़ घूँज जल से नल से चली हो ज़ना कितना घूँज खोड़ी हुई ठाना ब्लोक चले ज़े घूँज दो तो काम होगा
3800440	3808500	दाखिल खारीच गेर ज़े ज़े आपका क्या बोलते हैं उसको टोपोलन
3808500	3831120	क्यार केर जरुआ जो जमीन है रसीत कट्रा है नहीं कट्रा सर्वे लोग कराया लैंड सर्वे कराया दाखिल खारीच कराओ तो उसमें घूँज खोड़ी कहीं चले ज़े तो घूँज खोड़ी अफसर साही बढ़ा है कि नहीं बढ़ा है
3832020	3838600	कितना लोगों को घूज दे ना पता लेकिन बताए गरीब का बच्चा का हत्या हो जाता है फायार जल्दी नहीं लेता है लोग
3838600	3844720	जाच नहीं होता, गरीब का बच्चा खो जाए तो जाच नहीं होता
3844720	3850040	खाली चार लाग कहीं मृत्वी हो जाए तो कोई आशु पोछने नहीं आता
